RowKey,Ticker,Year,Quarter,DataSource,PaidUpCapital,Premium,Reserves,LtLiabilities,TotalFunds,FixedAssets,Depreciation,NetFixedAssets,NonCoreAssets,Investments,WorkInProgress,Cash,Receivables,AdvancesPrepaymentsLoansDeposits,Inventory,TotalCurrentAssets,StLiabilities,DeferredLiabilities,TotalStLiabilities,ApplicationOfFunds,EnergySales,CostOfProduction,GrossProfit,DividendIncome,ForexGainLoss,OtherIncome,AdminExpenses,OperatingProfit,InterestIncomeExpense,Provisions,ProfitBeforeTax,Taxes,Bonus,ProfitAfterTax,EpsAnnualized,BookValuePerShare,Statement,OrdinaryShares,Statement_IncomeStatement,Depreciation_IncomeStatement,EPS,CurrentRatio,NetWorthPerShare,PERatio,Mps,Multiplier,Dividend,BonusD,Cash_IncomeStatement,AdditionalInfo,TotalRevenue,GrowthOverPriorPeriod,GrossProfitMargin,NetIncome,NetIncomeMargin,ReturnOnAsset,ReturnOnEquity,ReportedPeAnnualized,DividendPerShare,QuarterEndPrice
BARUN|2018/19|4|Published,BARUN,2018/19,4,Published,255150.0,0.0,25900.646,258263.526,539314.172,0.0,0.0,475973.818,0.0,946.0,0.0,178.732,14993.022,88598.034,0.0,103769.788,41375.434,0.0,41375.434,539314.172,78295.50405,8128.9296,70166.57445,0.0,0.0,2658.11031,4911.5259,67913.15886,-34276.76391,0.0,15265.56695,1267.254,305.311,13693.00195,5.366647834607094,110.15114481677445,,,,18370.828,,,,,,,,,,,,,,,,,,,,90.0
BARUN|2018/19|4|Audited,BARUN,2018/19,4,Audited,255150.0,0.0,9872.121,258263.526,523285.647,650358.201,160446.052,489912.149,0.0,946.0,0.0,178.732,14993.022,57058.613,0.0,72230.367,39802.869,0.0,39802.869,523285.647,78291.84,8336.131,69955.709,0.0,0.0,2568.11,21659.301,50864.518,-34293.125,0.0,-2335.525,0.0,0.0,-2335.525,-0.9153537135018617,103.86914403292181,,,,18906.918,,,,,,,,,,,,,,,,,,,,90.0
BARUN|2018/19|3|Published,BARUN,2018/19,3,Published,255150.0,0.0,25379.77901,269866.8327,550396.6117,0.0,0.0,476902.9496,0.0,946.0,0.0,202.2137,7110.41038,89849.40453,0.0,97162.02861,24614.36651,0.0,24614.36651,550396.6117,60364.92505,6190.8806,54174.04445,0.0,0.0,2658.11031,3639.1639,53192.99086,-22620.85591,0.0,13172.13495,0.0,0.0,13172.13495,6.883341798941798,109.94700333529296,,,,17400.0,,,,,,,,,,,,,,,,,,,,95.0
BARUN|2018/19|2|Published,BARUN,2018/19,2,Published,255150.0,0.0,27534.58746,276462.051,559146.6384,0.0,0.0,482702.9496,0.0,946.0,0.0,2481.33324,9733.45661,88456.2176,0.0,100671.0075,25173.31863,0.0,25173.31863,559146.6384,49538.83945,4531.82604,45007.01341,0.0,0.0,111.38531,2817.0385,42301.36022,-15374.41682,0.0,15326.9434,0.0,0.0,15326.9434,12.0140649813835,110.79152947677836,,,,11600.0,,,,,,,,,,,,,,,,,,,,102.0
BARUN|2018/19|1|Published,BARUN,2018/19,1,Published,255150.0,0.0,23792.06891,283289.414,562231.4829,0.0,0.0,488502.9496,0.0,946.0,0.0,554.11635,19882.64686,88456.2176,0.0,108892.9808,36110.4475,0.0,36110.4475,562231.4829,31315.60309,3311.31931,28004.28378,0.0,0.0,51.38531,1651.6968,26403.97229,-9019.54744,0.0,11584.42485,0.0,0.0,11584.42485,18.160963903586126,109.32473796198316,,,,5800.0,,,,,,,,,,,,,,,,,,,,123.0
BARUN|2017/18|4|Audited,BARUN,2017/18,4,Audited,255150.0,0.0,12207.646,294803.723,562161.369,635768.899,141539.134,494229.765,0.0,946.0,0.0,575.332,11279.631,90232.757,0.0,102087.72,35102.116,0.0,35102.116,562161.369,86240.428,8860.011,77380.417,0.0,0.0,0.0,4870.792,72509.625,-38004.046,0.0,12029.82,0.0,240.597,11789.223,4.620506760728983,104.78449774642368,,,,22475.759,,,,,,,,,,,,,,,,,,,,150.0
BARUN|2017/18|4|Published,BARUN,2017/18,4,Published,255150.0,0.0,12207.646,294803.723,562161.369,0.0,0.0,494229.765,0.0,946.0,0.0,575.332,11279.631,90232.757,0.0,102087.72,35102.116,0.0,35102.116,562161.369,86240.428,7728.9745,78511.4535,0.0,0.0,0.0,6001.83237,72509.62113,-38004.046,0.0,12029.81613,0.0,240.597,11789.21913,4.620505243974133,104.78449774642368,,,,22475.759,,,,,,,,,,,,,,,,,,,,150.0
BARUN|2017/18|3|Published,BARUN,2017/18,3,Published,255150.0,0.0,17811.4496,234720.4085,507681.8581,0.0,0.0,497874.268,0.0,946.0,0.0,1382.73462,3154.76141,93195.96279,0.0,97733.45882,88871.86866,0.0,88871.86866,507681.8581,66150.19115,5579.35401,60570.83714,0.0,0.0,0.0,4329.41231,56241.42483,-24931.09916,0.0,16760.32567,0.0,0.0,16760.32567,8.75841696779672,106.98077585733881,,,,14550.0,,,,,,,,,,,,,,,,,,,,171.0
BARUN|2017/18|2|Published,BARUN,2017/18,2,Published,255150.0,0.0,23356.53108,236007.0561,514513.5872,0.0,0.0,502724.268,0.0,946.0,0.0,494.38625,5478.59107,89149.0237,0.0,95122.00102,84278.6818,0.0,84278.6818,514513.5872,55376.39381,4690.00032,50686.39349,0.0,0.0,0.0,2436.25176,48250.14173,-16244.73458,0.0,22305.40715,0.0,0.0,22305.40715,17.48415218498922,109.15403922398589,,,,9700.0,,,,,,,,,,,,,,,,,,,,190.0
BARUN|2017/18|1|Published,BARUN,2017/18,1,Published,255150.0,0.0,19174.93948,242514.5248,516839.4643,0.0,0.0,507468.513,0.0,946.0,0.0,3114.79097,24584.57348,88899.0237,0.0,116598.3882,108173.4368,0.0,108173.4368,516839.4643,36995.64758,3188.67743,33806.97015,0.0,0.0,0.0,1210.44056,32596.52959,-9622.71404,0.0,18123.81555,0.0,0.0,18123.81555,28.412801175778952,107.51516342543601,,,,4850.0,,,,,,,,,,,,,,,,,,,,199.0
BARUN|2016/17|4|Published,BARUN,2016/17,4,Published,243000.0,0.0,13201.12402,255369.8514,511570.9754,0.0,0.0,512318.5118,0.0,946.0,0.0,7608.83064,18738.89904,89579.08618,0.0,115926.8159,117620.3534,0.0,117620.3534,511570.9742,76624.87683,16289.00634,60335.87049,0.0,0.0,153663.9635,5377.38257,208622.4514,-44060.48326,76562.66211,68167.83208,0.0,1348.708,66819.12408,27.497581925925925,105.43256132510288,,,,19831.47395,,,,,,,,,,,,,,,,,,,,253.0
BARUN|2016/17|4|Audited,BARUN,2016/17,4,Audited,243000.0,0.0,13201.122,241395.613,497596.735,631381.887,119063.375,512318.512,0.0,946.0,0.0,7608.831,18738.899,89579.086,0.0,115926.816,131594.593,0.0,131594.593,497596.735,74956.067,92899.464,-17943.397,0.0,0.0,153663.964,4398.923,131321.644,-44054.808,0.0,67435.362,0.0,1348.708,66086.654,27.196153909465018,105.43256049382717,,,,19831.474,,,,,,,,,,,,,,,,,,,,253.0
BARUN|2016/17|3|Published,BARUN,2016/17,3,Published,243000.0,0.0,-36307.78869,272837.1812,479529.3925,0.0,0.0,567412.187,0.0,800.0,0.0,677.67429,14775.28624,31064.2185,0.0,46517.17903,135199.9735,0.0,135199.9735,479529.3925,53906.87394,5351.95603,48554.91791,0.0,0.0,43111.072,4315.40291,87350.587,-31358.54915,32943.0825,7470.33828,0.0,0.0,7470.33828,4.09895104526749,85.0585231728395,,,,15578.61707,,,,,,,,,,,,,,,,,,,,294.0
BARUN|2016/17|2|Published,BARUN,2016/17,2,Published,243000.0,0.0,-39506.80054,280208.2459,483701.4453,0.0,0.0,572104.2983,0.0,800.0,0.0,830.5051,15934.08385,32316.477,0.0,49081.06595,138283.9189,0.0,138283.9189,483701.4453,43316.0263,2695.47269,40620.55361,0.0,0.0,30611.072,3293.72255,67937.90306,-21176.23193,23289.63163,13378.73191,0.0,0.0,13378.73191,11.011301983539095,83.7420573909465,,,,10093.30759,,,,,,,,,,,,,,,,,,,,285.0
BARUN|2016/17|1|Published,BARUN,2016/17,1,Published,243000.0,0.0,-46575.68469,294230.9406,490655.2559,0.0,0.0,572185.8787,0.0,800.0,0.0,490.82991,30005.36663,32316.477,0.0,62812.67354,145143.2963,0.0,145143.2963,490655.2559,20761.34572,1280.30992,19481.0358,0.0,0.0,30611.072,1615.08345,48477.02435,-13886.97137,23289.63163,6309.84776,0.0,0.0,6309.84776,10.386580674897118,80.83305156790124,,,,4990.57359,,,,,,,,,,,,,,,,,,,,400.0
BARUN|2015/16|4|Published,BARUN,2015/16,4,Published,243000.0,0.0,-52885.53245,304942.4785,495056.9461,0.0,0.0,599774.5239,0.0,800.0,0.0,137.78946,9428.87091,34512.705,0.0,44079.36537,149596.9433,0.0,149596.9433,495056.9461,5413.6948,2246.0623,3167.6325,0.0,0.0,20936.18675,1877.2993,22226.51995,-6995.77388,15526.42109,-4795.37502,0.0,0.0,-4795.37502,-1.9734053580246915,78.23640639917696,,,,4499.7,,,,,,,,,,,,,,,,,,,,495.0
BARUN|2015/16|3|Published,BARUN,2015/16,3,Published,243000.0,0.0,-36714.18504,283461.9678,489747.7827,0.0,0.0,499100.6561,0.0,800.0,0.0,1538.79934,0.0,89338.68092,0.0,90877.48026,97819.61815,0.0,97819.61815,492958.5182,3133.63611,1910.62989,1223.00622,0.0,0.0,25020.0,2002.663,24240.34322,-10010.58331,19408.02636,-8389.0019,0.0,0.0,-8389.0019,-4.6030188751714665,84.8912818765432,,,,3210.73545,,,,,,,,,,,,,,,,,,,,492.0
BARUN|2015/16|2|Published,BARUN,2015/16,2,Published,243000.0,0.0,-31882.18431,290600.9678,501718.7834,0.0,0.0,514557.247,0.0,800.0,0.0,262.47612,0.0,75128.85684,0.0,75391.33296,89029.79648,0.0,89029.79648,501718.7834,0.0,491.47908,-491.47908,0.0,0.0,0.0,2028.15855,-2519.63763,-6369.59501,0.0,-12599.96809,0.0,0.0,-12599.96809,-10.370344106995885,86.87975954320987,,,,3710.73545,,,,,,,,,,,,,,,,,,,,290.0
BARUN|2015/16|1|Published,BARUN,2015/16,1,Published,243000.0,0.0,-26707.07767,294660.9678,510953.8901,0.0,0.0,514506.372,0.0,800.0,0.0,1952.29278,0.0,28862.135,0.0,30814.42778,35166.90966,0.0,35166.90966,510953.8901,0.0,594.40743,-594.40743,0.0,0.0,30000.0,2639.58966,26766.00291,-9488.18762,23289.63163,-9717.92679,0.0,0.0,-9717.92679,-15.996587308641974,89.00943305761317,,,,3706.11045,,,,,,,,,,,,,,,,,,,,280.0
BARUN|2014/15|4|Published,BARUN,2014/15,4,Published,243000.0,0.0,9398.20204,310073.613,562471.815,0.0,0.0,541431.074,0.0,800.0,0.0,402.55614,7150.26308,6521.38345,0.0,14074.20267,20220.81404,0.0,20220.81404,536084.4627,11410.33005,1516.47493,9893.85512,0.0,0.0,37.53659,22807.4794,-12876.08769,-8605.15423,0.0,-26387.35237,0.0,0.0,-26387.35237,-10.858992744855968,103.86757285596708,,,,4906.11045,,,,,,,,,,,,,,,,,,,,0.0
BARUN|2014/15|3|Published,BARUN,2014/15,3,Published,196830.0,0.0,-4259.5107,344966.863,537537.3523,0.0,0.0,546252.5155,0.0,800.0,0.0,4962.78565,8136.86225,5499.56834,0.0,18599.21624,28114.3794,0.0,28114.3794,537537.3523,65023.59473,7936.32485,57087.26988,0.0,0.0,500.0,2200.43983,55386.83005,-23434.9359,0.0,17356.60218,0.0,0.0,17356.60218,11.757423278971702,97.83594436823654,,,,14595.29197,,,,,,,,,,,,,,,,,,,,0.0
BARUN|2014/15|2|Published,BARUN,2014/15,2,Published,194400.0,0.0,2862.87136,347332.75,544595.6214,0.0,0.0,555593.4831,0.0,800.0,0.0,6185.46691,10257.71847,6120.18376,0.0,22563.36914,34361.23086,0.0,34361.23086,544595.6214,17896.344,1080.04705,16816.29695,0.0,0.0,0.0,682.351,16133.94595,-6797.01435,0.0,4082.60726,0.0,0.0,4082.60726,4.200213230452675,101.47267045267489,,,,5254.32434,,,,,,,,,,,,,,,,,,,,0.0
BARUN|2014/15|1|Published,BARUN,2014/15,1,Published,194400.0,0.0,-21616.11288,355343.3852,528127.2723,0.0,0.0,555941.697,0.0,800.0,0.0,773.27431,24193.46748,5790.26376,0.0,30757.00555,43881.16366,0.0,43881.16366,543617.5389,35338.82118,5820.05713,29518.76405,0.0,0.0,693.109,640.8291,29571.04395,-9174.66697,0.0,15490.26653,0.0,0.0,15490.26653,31.872976399176956,88.88060037037037,,,,4906.11045,,,,,,,,,,,,,,,,,,,,0.0
BEDC|2025/26|4|Published,BEDC,2025/26,4,Published,544053.4,0.0,-292261.539,518000.0,769791.861,0.0,0.0,585848.696,0.0,0.0,0.0,4139.534,0.0,226371.624,0.0,230511.158,43185.613,3382.381,46567.994,769791.86,62444.81,4755.497,57689.313,0.0,0.0,0.1,5048.147,52641.266,-36128.183,0.0,-9227.586,0.0,0.0,-9227.586,-1.6960809361728095,46.28072556848281,BalanceSheet,5440.534,IncomeStatement,25740.669,-1.696,4.95,46.281,-181.604,308.0,,,,,,62444.81,0.22178414,0.9238447999121144,-9227.586,-0.14777186446719912,-0.011878512036974867,-0.035202310195511295,-181.59510753950167,,308.0
BEDC|2025/26|3|Published,BEDC,2025/26,3,Published,544053.4,0.0,-283542.364,511500.0,772011.036,0.0,0.0,592284.302,0.0,0.0,0.0,38.736,6299.815,240915.609,0.0,247254.16,63994.016,3533.411,67527.427,772011.035,49435.878,6259.986,43175.892,0.0,0.0,0.0,1871.102,41304.79,-22508.138,0.0,-508.411,0.0,0.0,-508.411,-0.12459830842585182,47.88335777333623,BalanceSheet,5440.534,IncomeStatement,19305.063,-0.125,3.662,47.883,-3712.0,464.0,,,,,,49435.878,0.47927851,0.8733716027052256,-508.411,-0.010284251449928734,-0.013989801113510331,-0.04111211483816654,-3723.967089618439,,464.0
BEDC|2025/26|2|Published,BEDC,2025/26,2,Published,544053.4,0.0,-280087.781,512000.0,775965.619,0.0,0.0,598721.612,0.0,0.0,0.0,314.807,5515.234,237090.439,0.0,242920.48,62161.167,3515.306,65676.473,775965.619,40809.276,4390.699,36418.577,0.0,0.0,0.0,1491.75,34926.827,-19112.901,0.0,2946.172,0.0,0.0,2946.172,1.0830451569643715,48.5183290831378,BalanceSheet,5440.534,IncomeStatement,12867.754,1.083,3.699,48.518,490.305,531.0,,,,,,40809.276,-0.02099879,0.892409289495849,2946.172,0.07219368459268917,-0.026565061656564984,-0.07737628551832472,490.2842661596132,,531.0
BEDC|2025/26|1|Published,BEDC,2025/26,1,Published,544053.4,0.0,-271664.926,514000.0,786388.474,0.0,0.0,605154.345,0.0,0.0,0.0,724.984,20007.543,237559.461,0.0,258291.988,73566.421,3491.437,77057.858,786388.475,30713.002,2490.895,28222.107,0.0,0.0,0.0,889.149,27332.958,-10503.102,0.0,10394.835,0.0,0.0,10394.835,7.642510827062196,50.06649604616019,BalanceSheet,5440.534,IncomeStatement,6435.021,7.643,3.352,50.066,68.952,527.0,,,,,,30713.002,0.13826213,0.9188977033244747,10394.835,0.3384506340344066,-0.030483228874795404,-0.08779412428030724,68.95639560416303,,527.0
BEDC|2024/25|4|Published,BEDC,2024/25,4,Published,544053.4,0.0,-282059.761,518000.0,779993.639,0.0,0.0,611589.365,0.0,0.0,0.0,861.44,9432.65,236100.138,0.0,246394.228,74410.416,3579.538,77989.954,779993.639,53774.31,10842.919,42931.391,0.0,0.0,0.0,2578.387,40353.004,-44547.711,0.0,-29987.2,0.0,0.0,-29987.2,-5.511811891994426,48.15586833939464,BalanceSheet,5440.534,IncomeStatement,25792.493,-5.512,3.159,48.156,-120.474,664.05,,,,,,53774.31,0.48904587,0.7983624708527177,-29987.2,-0.557649182295412,-0.037126599435414104,-0.10622412125154146,-120.47762387618717,,664.05
BEDC|2024/25|3|Published,BEDC,2024/25,3,Published,544053.4,0.0,-271621.739,525500.0,797931.661,0.0,0.0,618045.94,0.0,0.0,0.0,27.933,1685.074,236441.279,0.0,238154.286,54958.931,3309.634,58268.565,797931.661,43126.822,6349.518,36777.304,0.0,0.0,0.0,2925.737,33851.567,-34047.876,0.0,-19549.178,0.0,0.0,-19549.178,-4.790994903564001,50.07443405371606,BalanceSheet,5440.534,IncomeStatement,19352.869,-4.791,4.087,50.074,-158.199,757.93,,,,,,43126.822,-0.00688092,0.8527710203177038,-19549.178,-0.4532951210733775,-0.04469267742356182,-0.1255164664282044,-158.19887419128312,,757.93
BEDC|2024/25|2|Published,BEDC,2024/25,2,Published,544053.4,0.0,-258118.08,525500.0,811435.32,0.0,0.0,624496.897,0.0,0.0,0.0,288.529,5263.552,233873.247,0.0,239425.328,49177.271,3309.634,52486.905,811435.32,37295.194,4414.266,32880.928,0.0,0.0,0.0,1809.88,31071.048,-24214.654,0.0,-6045.519,0.0,0.0,-6045.519,-2.2223991247917945,52.55648066899317,,,,12901.913,,,,,,,,,,,,,,,,,,,,742.5
BEDC|2024/25|1|Published,BEDC,2024/25,1,Published,544053.4,0.0,-246169.852,531500.0,829383.548,0.0,0.0,629550.461,0.0,0.0,0.0,197.819,17000.255,244734.912,0.0,261932.986,58790.265,3309.634,62099.899,829383.548,26982.363,2328.477,24653.886,0.0,0.0,0.0,657.844,23996.042,-12736.426,0.0,4825.51,0.0,0.0,4825.51,3.5478208572908474,54.7526305322235,,,,6434.106,,,,,,,,,,,,,,,,,,,,474.8
BEDC|2023/24|4|Published,BEDC,2023/24,4,Published,544053.4,0.0,-250791.422,526500.0,819761.978,0.0,0.0,635981.516,0.0,0.0,0.0,627.935,6479.205,243385.39,0.0,250492.53,63252.434,3459.634,66712.068,819761.978,50170.474,8853.194,41317.28,0.0,0.0,685.0,5849.181,36153.099,-57214.613,0.0,-44997.875,0.0,0.0,-44997.875,-8.270856316677738,53.903160608866706,,,,23936.361,,,,,,,,,,,,,,,,,,,,444.0
BEDC|2023/24|3|Published,BEDC,2023/24,3,Published,544053.4,0.0,-232910.463,532500.0,843642.937,0.0,0.0,642159.73,0.0,0.0,0.0,557.952,5776.881,245640.759,0.0,251975.592,47182.778,3309.634,50492.412,843642.91,43019.93,1150.237,41869.693,0.0,0.0,685.0,8126.222,34428.471,-43787.268,0.0,-27879.791,0.0,0.0,-27879.791,-6.832611406649911,57.18977898125442,,,,18520.994,,,,,,,,,,,,,,,,,,,,371.0
BEDC|2023/24|2|Published,BEDC,2023/24,2,Published,544053.4,0.0,-216868.866,531500.0,858684.534,0.0,0.0,648289.183,0.0,0.0,0.0,5007.615,21636.103,238902.269,0.0,265545.987,41261.583,13889.052,55150.635,858684.535,37147.897,936.877,36211.02,0.0,0.0,685.0,5865.449,31030.571,-30522.961,0.0,-11456.758,0.0,0.0,-11456.758,-4.211629961323649,60.13831252593955,,,,11964.368,,,,,,,,,,,,,,,,,,,,377.0
BEDC|2023/24|1|Published,BEDC,2023/24,1,Published,544053.4,0.0,-192991.788,535500.0,886561.612,0.0,0.0,654462.083,0.0,0.0,0.0,18241.765,32054.172,240001.101,0.0,290297.038,54887.875,3309.634,58197.509,886561.612,26056.517,617.567,25438.95,0.0,0.0,685.0,3473.115,22650.835,-16088.035,0.0,580.617,0.0,0.0,580.617,0.4268823611799871,64.52705046967817,,,,5982.183,,,,,,,,,,,,,,,,,,,,208.0
BEDC|2022/23|4|Published,BEDC,2022/23,4,Published,544053.4,0.0,-192945.426,535500.0,886607.974,0.0,0.0,660634.984,0.0,0.0,0.0,59517.436,14127.422,220490.63,0.0,294135.488,64852.864,3309.634,68162.498,886607.974,28539.0087,994.8318,27544.1769,0.0,0.0,0.0,19443.77799,8100.39891,-75176.77571,0.0,-91064.14148,0.0,0.0,-91064.14148,-16.738088849366626,64.53557205965446,,,,23987.76468,,,,,,,,,,,,,,,,,,,,232.2
BEDC|2022/23|4|Audited,BEDC,2022/23,4,Audited,544053.4,0.0,-205030.672,531500.0,870522.728,0.0,0.0,660634.985,0.0,0.0,0.0,14522.423,241036.131,0.0,0.0,255558.554,45670.811,0.0,45670.811,870522.728,28405.817,12063.891,16341.926,0.0,0.0,0.0,12862.252,3479.674,-75980.027,0.0,-96488.118,0.0,0.0,-96488.118,-17.735045493696024,62.314237536241855,BalanceSheet,5440.534,Income Statement,23987.765,-17.73504549,5.595664899,62.31423754,-13.09272086,232.2,1.0,,,,,28405.817,,0.5753020939337883,-96488.118,-3.3967732031787716,,,,,232.2
BEDC|2022/23|3|Published,BEDC,2022/23,3,Published,400035.55,0.0,-167187.9156,535900.0,768747.6344,0.0,0.0,666822.643,0.0,0.0,0.0,22.03633,14327.73828,239355.3522,0.0,253705.1268,111891.0123,39889.17306,151780.1854,768747.5844,23425.8107,759.4698,22666.3409,0.0,0.0,0.0,10743.55099,11922.78991,-58646.31571,0.0,-64714.34948,0.0,0.0,-64714.34948,-21.569532834436004,58.20673547638453,,,,17990.82368,,,,,,,,,,,,,,,,,,,,0.0
BEDC|2022/23|2|Published,BEDC,2022/23,2,Published,380837.4,0.0,-142218.3528,536300.0,774919.0472,0.0,0.0,672726.0626,0.0,0.0,0.0,863.24933,13744.07032,236472.7026,0.0,251080.0223,109704.3755,39182.66206,148887.0376,774919.0472,17181.00425,539.59769,16641.40656,0.0,0.0,0.0,5680.3279,10961.07866,-38902.70119,0.0,-39935.50499,0.0,0.0,-39935.50499,-20.972470135548665,62.65641116129877,,,,11993.88246,,,,,,,,,,,,,,,,,,,,0.0
BEDC|2022/23|1|Published,BEDC,2022/23,1,Published,380837.4,0.0,-118447.068,645600.0,907990.332,0.0,0.0,678913.722,0.0,0.0,0.0,233.551,10485.668,234821.16,0.0,245540.379,13154.135,3309.634,16463.769,907990.332,11363.773,323.015,11040.758,0.0,0.0,0.0,2721.094,8319.664,-18677.663,0.0,-16354.94,0.0,0.0,-16354.94,-17.177871711129214,68.89825736652968,,,,5996.941,,,,,,,,,,,,,,,,,,,,0.0
