PlantId,FiscalId,Previous Due,Energy Royalty,Capacity Royalty,Received,Balance,Plant,FiscalYear
8,17,"23,449,053.09","29,569,481.06","9,400,000.00","34,329,955.08","28,088,579.07","Aandikhola HP , 9400 kW",080/81
8,18,"28,088,579.07","31,176,138.59","9,400,000.00","36,221,092.12","32,443,625.54","Aandikhola HP , 9400 kW",081/82
8,19,0.00,"39,333,029.45",0.00,"44,672,702.71","-5,339,673.26","Aandikhola HP , 9400 kW",082/83
8,2,1.00,"13,487,135.87","5,100,000.00","18,587,136.00",0.87,"Aandikhola HP , 9400 kW",067/68
8,20,,,,,,"Aandikhola HP , 9400 kW",083/84
8,3,0.00,"14,227,684.41","5,100,000.00","19,562,128.00","-234,443.59","Aandikhola HP , 9400 kW",068/69
8,5,"-234,443.58","6,145,512.70","5,100,000.00","7,681,902.00","3,329,167.12","Aandikhola HP , 9400 kW",069/70
8,6,"3,329,167.12",0.00,"5,100,000.00",0.00,"8,429,167.12","Aandikhola HP , 9400 kW",070/71
8,7,"8,429,167.12","3,750,153.25","5,892,777.96",0.00,"18,072,122.33","Aandikhola HP , 9400 kW",071/72
8,8,"18,072,122.37","20,171,228.00","5,100,000.00","10,992,778.00","32,350,572.37","Aandikhola HP , 9400 kW",072/73
8,9,0.00,"28,421,768.00","9,400,000.00","38,190,934.00","-369,166.00","Aandikhola HP , 9400 kW",073/74
80,11,0.00,"17,699,139.60","6,000,000.00","23,695,160.00","3,979.60","Chameliya Khola , 30000 kW",075/76
80,12,"3,980.00","15,156,591.00","3,000,000.00","18,188,757.00","-28,186.00","Chameliya Khola , 30000 kW",076/77
80,14,"-28,186.00","16,403,552.80","3,000,000.00","19,549,326.83","-173,960.03","Chameliya Khola , 30000 kW",077/78
80,15,"-173,960.03","25,296,003.06","3,000,000.00","26,130,903.52","1,991,139.51","Chameliya Khola , 30000 kW",078/79
80,16,"1,991,139.51","14,568,661.49","3,000,000.00","19,622,703.12","-62,902.12","Chameliya Khola , 30000 kW",079/80
80,17,"-62,902.12","14,468,539.71","3,000,000.00","54,450,776.89","-37,045,139.30","Chameliya Khola , 30000 kW",080/81
80,18,"-37,045,139.30","13,978,111.30","3,000,000.00","17,785,168.87","-37,852,196.87","Chameliya Khola , 30000 kW",081/82
80,19,0.00,"14,191,942.63",0.00,"17,191,942.63","-3,000,000.00","Chameliya Khola , 30000 kW",082/83
80,20,,,,,,"Chameliya Khola , 30000 kW",083/84
81,10,"320,803.00","120,802.96","200,000.00",0.00,"641,605.96","Jhyari Khola , 2000 kW",074/75
81,11,"641,606.00","302,975.95","200,000.00","519,686.00","624,895.95","Jhyari Khola , 2000 kW",075/76
81,12,"624,896.00",0.00,"200,000.00","250,000.00","574,896.00","Jhyari Khola , 2000 kW",076/77
81,14,"574,896.00",0.00,"200,000.00",0.00,"774,896.00","Jhyari Khola , 2000 kW",077/78
81,15,"774,896.00",0.00,"200,000.00",0.00,"974,896.00","Jhyari Khola , 2000 kW",078/79
81,16,"974,896.00",0.00,"200,000.00",0.00,"1,174,896.00","Jhyari Khola , 2000 kW",079/80
81,17,"1,174,896.00",0.00,"200,000.00",0.00,"1,374,896.00","Jhyari Khola , 2000 kW",080/81
81,18,"1,374,896.00",0.00,"200,000.00",0.00,"1,574,896.00","Jhyari Khola , 2000 kW",081/82
81,19,,,,,,"Jhyari Khola , 2000 kW",082/83
81,20,,,,,,"Jhyari Khola , 2000 kW",083/84
81,9,0.00,"120,802.96","200,000.00",0.00,"320,802.96","Jhyari Khola , 2000 kW",073/74
82,10,0.00,"1,032,428.36","500,000.00",0.00,"1,532,428.36","Phawa khola , 5000 kW",074/75
82,11,"1,532,428.00","858,558.26","500,000.00","1,600,000.00","1,290,986.26","Phawa khola , 5000 kW",075/76
82,12,"1,290,986.25","2,714,912.26","500,000.00","2,736,489.00","1,769,409.51","Phawa khola , 5000 kW",076/77
82,14,"1,769,409.25","2,463,102.53","500,000.00","2,736,489.00","1,996,022.78","Phawa khola , 5000 kW",077/78
82,15,"1,996,022.78","2,851,806.42","500,000.00","4,661,933.25","685,895.95","Phawa khola , 5000 kW",078/79
82,16,"685,895.95","2,330,890.56","500,000.00","2,707,129.78","809,656.73","Phawa khola , 5000 kW",079/80
82,17,"809,656.73","2,186,072.10","500,000.00","2,911,176.52","584,552.31","Phawa khola , 5000 kW",080/81
82,18,"584,552.31","2,043,179.25","500,000.00","2,504,581.91","623,149.65","Phawa khola , 5000 kW",081/82
82,19,0.00,"1,473,301.83",0.00,"2,096,451.48","-623,149.65","Phawa khola , 5000 kW",082/83
82,20,,,,,,"Phawa khola , 5000 kW",083/84
83,10,0.00,"844,574.61","1,300,000.00",0.00,"2,144,574.61","Madkyu Khola , 13000 kW",074/75
83,11,"2,144,574.61","5,041,127.56","1,300,000.00","2,100,000.00","6,385,702.17","Madkyu Khola , 13000 kW",075/76
83,12,"5,096,546.97","7,798,612.40","1,300,000.00","1,300,000.00","12,895,159.37","Madkyu Khola , 13000 kW",076/77
83,14,"12,895,158.97","5,763,454.76","1,300,000.00","12,895,159.00","7,063,454.73","Madkyu Khola , 13000 kW",077/78
83,15,"7,063,454.73","3,478,741.17","1,300,000.00","10,402,007.14","1,440,188.76","Madkyu Khola , 13000 kW",078/79
83,16,"1,440,188.76","5,824,763.57","1,300,000.00","6,664,317.66","1,900,634.67","Madkyu Khola , 13000 kW",079/80
83,17,"1,900,634.67","6,033,600.18","1,300,000.00","7,712,639.03","1,521,595.82","Madkyu Khola , 13000 kW",080/81
83,18,"1,521,595.82","5,049,692.92","1,300,000.00","7,195,614.79","675,673.95","Madkyu Khola , 13000 kW",081/82
83,19,0.00,"6,271,158.84",0.00,"6,981,005.80","-709,846.96","Madkyu Khola , 13000 kW",082/83
83,20,,,,,,"Madkyu Khola , 13000 kW",083/84
84,10,0.00,"51,982.25","800,000.00",0.00,"851,982.25","Mai Sana Cascade HPP , 8000 kW",074/75
84,11,"851,982.25","1,654,417.09","800,000.00",0.00,"3,306,399.34","Mai Sana Cascade HPP , 8000 kW",075/76
84,12,"3,306,399.36","2,381,415.95","800,000.00","1,632,052.81","4,855,762.50","Mai Sana Cascade HPP , 8000 kW",076/77
84,14,"4,855,762.36","1,037,630.85","800,000.00","4,855,762.00","1,837,631.21","Mai Sana Cascade HPP , 8000 kW",077/78
84,15,"1,837,631.21","511,094.06","800,000.00","1,148,714.26","2,000,011.01","Mai Sana Cascade HPP , 8000 kW",078/79
84,16,"2,000,011.01","734,362.36","800,000.00","1,463,805.77","2,070,567.60","Mai Sana Cascade HPP , 8000 kW",079/80
84,17,"2,070,567.60","1,047,076.55","800,000.00","1,806,628.88","2,111,015.27","Mai Sana Cascade HPP , 8000 kW",080/81
84,18,"2,111,015.27","1,165,378.61","800,000.00","2,082,965.66","1,993,428.22","Mai Sana Cascade HPP , 8000 kW",081/82
84,19,0.00,"1,284,043.71",0.00,"2,477,471.93","-1,193,428.22","Mai Sana Cascade HPP , 8000 kW",082/83
84,20,,,,,,"Mai Sana Cascade HPP , 8000 kW",083/84
85,11,0.00,"312,009.54","150,000.00","150,000.00","312,009.54","Theule Khola HPP , 1500 kW",075/76
85,12,"312,009.55","516,773.47","150,000.00","150,000.00","828,783.02","Theule Khola HPP , 1500 kW",076/77
85,14,"828,782.55","357,569.46","150,000.00","828,783.00","507,569.01","Theule Khola HPP , 1500 kW",077/78
85,15,"507,569.01","570,629.19","150,000.00","1,031,361.62","196,836.58","Theule Khola HPP , 1500 kW",078/79
85,16,"196,836.58","524,191.16","150,000.00","704,281.92","166,745.82","Theule Khola HPP , 1500 kW",079/80
85,17,"166,745.82","515,701.99","150,000.00","681,335.40","151,112.41","Theule Khola HPP , 1500 kW",080/81
85,18,"151,112.41","513,383.42","150,000.00","486,611.82","327,884.01","Theule Khola HPP , 1500 kW",081/82
85,19,0.00,"551,161.49",0.00,"879,045.50","-327,884.01","Theule Khola HPP , 1500 kW",082/83
85,20,,,,,,"Theule Khola HPP , 1500 kW",083/84
86,11,0.00,"683,402.92","420,000.00","2,420,000.00","-1,316,597.08","Baramchi Khola HPP , 4200 kW",075/76
86,12,"-1,316,597.07","723,010.64","420,000.00",0.00,"-173,586.43","Baramchi Khola HPP , 4200 kW",076/77
86,14,"-173,586.07","2,681,124.25","420,000.00",0.00,"2,927,538.18","Baramchi Khola HPP , 4200 kW",077/78
86,15,"2,927,538.18","1,236,112.41","420,000.00","2,126,225.03","2,457,425.56","Baramchi Khola HPP , 4200 kW",078/79
86,16,"2,457,425.56","1,224,065.93","420,000.00","3,616,975.33","484,516.16","Baramchi Khola HPP , 4200 kW",079/80
86,17,"484,516.16","976,432.09","420,000.00","1,436,506.54","444,441.71","Baramchi Khola HPP , 4200 kW",080/81
86,18,"444,441.71","956,593.63","420,000.00","1,406,534.81","414,500.53","Baramchi Khola HPP , 4200 kW",081/82
86,19,0.00,"1,094,963.58",0.00,"1,509,434.30","-414,470.72","Baramchi Khola HPP , 4200 kW",082/83
86,20,,,,,,"Baramchi Khola HPP , 4200 kW",083/84
87,11,0.00,"1,675,741.58","780,000.00","1,598,661.00","857,080.58","Super Mai HPP , 7800 kW",075/76
87,12,"857,080.54","4,102,331.02","780,000.00","5,739,686.44",-274.88,"Super Mai HPP , 7800 kW",076/77
87,14,-315.46,"4,219,493.12","780,000.00","3,465,819.42","1,533,358.24","Super Mai HPP , 7800 kW",077/78
87,15,"1,533,358.24","4,864,180.62","780,000.00","6,802,394.50","375,144.36","Super Mai HPP , 7800 kW",078/79
87,16,"375,144.36","4,330,253.40","780,000.00","5,173,227.77","312,169.99","Super Mai HPP , 7800 kW",079/80
87,17,"312,169.99","4,391,196.77","780,000.00","5,252,483.66","230,883.10","Super Mai HPP , 7800 kW",080/81
87,18,"230,883.10","4,063,276.33","780,000.00","4,810,721.61","263,437.82","Super Mai HPP , 7800 kW",081/82
87,19,0.00,"3,219,537.89",0.00,"4,622,812.79","-1,403,274.90","Super Mai HPP , 7800 kW",082/83
87,20,,,,,,"Super Mai HPP , 7800 kW",083/84
88,11,0.00,"546,308.48","880,000.00",0.00,"1,426,308.48","Rudi A , 8800 kW",075/76
88,12,"1,426,308.48","4,629,948.85","880,000.00","6,306,132.16","630,125.17","Rudi A , 8800 kW",076/77
88,14,"630,125.48","2,367,771.56","880,000.00","3,444,857.22","433,039.82","Rudi A , 8800 kW",077/78
88,15,"433,039.82","4,816,375.39","880,000.00","5,856,161.55","273,253.66","Rudi A , 8800 kW",078/79
88,16,"273,253.66","4,722,814.84","880,000.00","5,530,878.63","345,189.87","Rudi A , 8800 kW",079/80
88,17,"345,189.87","4,415,344.11","880,000.00","5,558,774.99","81,758.99","Rudi A , 8800 kW",080/81
88,18,"81,758.99","4,610,353.14","880,000.00","5,360,203.53","211,908.60","Rudi A , 8800 kW",081/82
88,19,0.00,"5,041,027.25",0.00,"6,170,811.04","-1,129,783.79","Rudi A , 8800 kW",082/83
88,20,,,,,,"Rudi A , 8800 kW",083/84
89,11,0.00,"1,384,135.01","2,200,000.00","2,200,000.00","1,384,135.01","Bagmati Nadi , 32000 kW",075/76
89,12,"1,384,135.02","8,768,906.66","2,200,000.00","12,171,151.00","181,890.68","Bagmati Nadi , 32000 kW",076/77
89,14,"181,891.02","14,098,615.43","2,200,000.00","14,691,498.00","1,789,008.45","Bagmati Nadi , 32000 kW",077/78
89,15,"1,789,008.45","14,902,581.59","2,200,000.00","18,947,687.09","-56,097.05","Bagmati Nadi , 32000 kW",078/79
89,16,"-56,097.05","15,460,913.44","2,200,000.00","15,797,302.60","1,807,513.79","Bagmati Nadi , 32000 kW",079/80
89,17,"1,807,513.79","14,891,503.30","2,200,000.00","17,976,382.42","922,634.67","Bagmati Nadi , 32000 kW",080/81
89,18,"922,634.67","5,513,313.85","2,200,000.00","6,436,127.58","2,199,820.94","Bagmati Nadi , 32000 kW",081/82
89,19,0.00,"13,989,458.96",0.00,"15,800,253.30","-1,810,794.34","Bagmati Nadi , 32000 kW",082/83
89,20,,,,,,"Bagmati Nadi , 32000 kW",083/84
9,1,"71,489,163.00","48,048,447.50","6,000,000.00","66,668,352.00","58,869,258.50","Khimti I HP , 60000 kW",066/67
9,10,"371,481,524.00","403,359,957.81","60,000,000.00","174,209,875.00","660,631,606.81","Khimti I HP , 60000 kW",074/75
9,11,"660,456,016.00","441,303,719.07","60,000,000.00","947,366,375.00","214,393,360.07","Khimti I HP , 60000 kW",075/76
9,12,"211,950,169.00","499,363,220.20","60,000,000.00","537,235,733.00","234,077,656.20","Khimti I HP , 60000 kW",076/77
9,14,"234,077,656.00","67,717,164.00","60,000,000.00","339,804,618.33","21,990,201.67","Khimti I HP , 60000 kW",077/78
9,15,"21,990,201.67","80,657,250.00","60,000,000.00","140,657,250.00","21,990,201.67","Khimti I HP , 60000 kW",078/79
9,16,"21,990,201.67","79,045,462.00","60,000,000.00","96,456,604.00","64,579,059.67","Khimti I HP , 60000 kW",079/80
9,17,"64,579,059.67","73,784,964.00","60,000,000.00","141,204,750.00","57,159,273.67","Khimti I HP , 60000 kW",080/81
9,18,"57,159,273.67","77,642,846.00","60,000,000.00","147,651,058.00","47,151,061.67","Khimti I HP , 60000 kW",081/82
9,19,0.00,"61,167,410.00",0.00,"56,523,638.00","4,643,772.00","Khimti I HP , 60000 kW",082/83
9,2,"58,869,258.50","49,896,472.00","6,000,000.00","73,789,835.23","40,975,895.27","Khimti I HP , 60000 kW",067/68
9,20,,,,,,"Khimti I HP , 60000 kW",083/84
9,3,"40,975,997.07","56,293,742.26","6,000,000.00",0.00,"103,269,739.33","Khimti I HP , 60000 kW",068/69
9,5,"103,269,739.32","61,375,195.40","6,000,000.00","118,956,617.18","51,688,317.54","Khimti I HP , 60000 kW",069/70
9,6,"51,688,317.56","71,696,018.02","6,000,000.00","67,336,083.00","62,048,252.58","Khimti I HP , 60000 kW",070/71
9,7,"62,048,258.00","148,880,119.75","60,000,000.00","77,552,730.00","193,375,647.75","Khimti I HP , 60000 kW",071/72
9,8,"193,375,647.75","378,706,580.80","60,000,000.00","454,219,802.86","177,862,425.69","Khimti I HP , 60000 kW",072/73
9,9,"15,759,750.00","425,753,687.73",0.00,"292,134,507.00","149,378,930.73","Khimti I HP , 60000 kW",073/74
90,11,0.00,0.00,"333,000.00",0.00,"333,000.00","Kapadigad HPP , 3330 kW",075/76
90,12,"333,000.00","1,155,378.28","333,000.00",0.00,"1,821,378.28","Kapadigad HPP , 3330 kW",076/77
90,14,"1,821,378.00","1,709,162.37","333,000.00","1,821,378.00","2,042,162.37","Kapadigad HPP , 3330 kW",077/78
90,15,"2,042,162.37","2,001,826.00","333,000.00","3,918,114.05","458,874.32","Kapadigad HPP , 3330 kW",078/79
90,16,"458,874.32","1,910,313.08","333,000.00","2,232,081.80","470,105.60","Kapadigad HPP , 3330 kW",079/80
90,17,"470,105.60","1,411,995.10","333,000.00","1,892,784.76","322,315.94","Kapadigad HPP , 3330 kW",080/81
90,18,"322,315.94","1,408,579.41","333,000.00","1,646,621.13","417,274.22","Kapadigad HPP , 3330 kW",081/82
90,19,0.00,"1,342,633.11",0.00,"1,759,907.33","-417,274.22","Kapadigad HPP , 3330 kW",082/83
90,20,,,,,,"Kapadigad HPP , 3330 kW",083/84
91,11,0.00,"3,462.48","500,000.00",0.00,"503,462.48","Pikhuwa Khola , 5000 kW",075/76
91,12,"503,462.48","1,604,678.90","500,000.00",0.00,"2,608,141.38","Pikhuwa Khola , 5000 kW",076/77
91,14,"2,608,141.48","2,076,819.15","500,000.00","2,608,141.00","2,576,819.63","Pikhuwa Khola , 5000 kW",077/78
91,15,"2,576,819.63","2,328,197.35","500,000.00","5,413,449.82","-8,432.84","Pikhuwa Khola , 5000 kW",078/79
91,16,"-8,432.84","2,440,459.57","500,000.00","2,433,216.52","498,810.21","Pikhuwa Khola , 5000 kW",079/80
91,17,"498,810.21","2,234,393.94","500,000.00","2,789,499.83","443,704.32","Pikhuwa Khola , 5000 kW",080/81
91,18,"443,704.32","2,520,211.61","500,000.00","3,347,402.24","116,513.69","Pikhuwa Khola , 5000 kW",081/82
91,19,0.00,"2,670,307.61",0.00,"2,902,646.31","-232,338.70","Pikhuwa Khola , 5000 kW",082/83
91,20,,,,,,"Pikhuwa Khola , 5000 kW",083/84
92,12,0.00,0.00,"960,000.00",0.00,"960,000.00","Super Mai A  , 9600 kW",076/77
92,14,"960,000.00","4,495,161.97","960,000.00","4,638,233.30","1,776,928.67","Super Mai A  , 9600 kW",077/78
92,15,"1,776,928.67","5,341,305.71","960,000.00","7,713,064.49","365,169.89","Super Mai A  , 9600 kW",078/79
92,16,"365,169.89","5,085,316.70","960,000.00","5,049,876.02","1,360,610.57","Super Mai A  , 9600 kW",079/80
92,17,"1,360,610.57","5,054,384.37","960,000.00","6,211,583.11","1,163,411.83","Super Mai A  , 9600 kW",080/81
92,18,"1,163,411.83","4,711,057.26","960,000.00","5,603,723.88","1,230,745.21","Super Mai A  , 9600 kW",081/82
92,19,0.00,"4,199,004.35",0.00,"5,429,749.56","-1,230,745.21","Super Mai A  , 9600 kW",082/83
92,20,,,,,,"Super Mai A  , 9600 kW",083/84
93,12,0.00,"612,615.68","660,000.00","660,000.00","612,615.68","Rudi Khola-B , 6600 kW",076/77
93,14,"612,616.00","1,871,597.57","660,000.00","2,673,079.04","471,134.53","Rudi Khola-B , 6600 kW",077/78
93,15,"471,134.53","3,053,621.72","660,000.00","4,011,971.72","172,784.53","Rudi Khola-B , 6600 kW",078/79
93,16,"172,784.53","1,073,678.63","660,000.00","1,655,882.40","250,580.76","Rudi Khola-B , 6600 kW",079/80
93,17,"250,580.76","2,937,150.73","660,000.00","3,769,747.94","77,983.55","Rudi Khola-B , 6600 kW",080/81
93,18,"77,983.55","2,940,882.85","660,000.00","3,564,304.52","114,561.88","Rudi Khola-B , 6600 kW",081/82
93,19,0.00,"3,344,578.91",0.00,"4,239,764.82","-895,185.91","Rudi Khola-B , 6600 kW",082/83
93,20,,,,,,"Rudi Khola-B , 6600 kW",083/84
94,12,0.00,"407,924.79","750,000.00","750,000.00","407,924.79","Upper Khorunga HPP , 7500 kW",076/77
94,14,"407,925.00","1,382,222.05","750,000.00","1,157,924.79","1,382,222.26","Upper Khorunga HPP , 7500 kW",077/78
94,15,"1,382,222.26","2,588,293.09","750,000.00","3,745,781.79","974,733.56","Upper Khorunga HPP , 7500 kW",078/79
94,16,"974,733.56","2,477,276.60","750,000.00","2,456,190.96","1,745,819.20","Upper Khorunga HPP , 7500 kW",079/80
94,17,"1,745,819.20","2,536,099.37","750,000.00","4,210,681.33","821,237.24","Upper Khorunga HPP , 7500 kW",080/81
94,18,"821,237.24","3,087,267.53","750,000.00","3,752,760.38","905,744.39","Upper Khorunga HPP , 7500 kW",081/82
94,19,0.00,"3,118,053.50",0.00,"4,884,729.79","-1,766,676.29","Upper Khorunga HPP , 7500 kW",082/83
94,20,,,,,,"Upper Khorunga HPP , 7500 kW",083/84
95,12,0.00,0.00,"300,000.00",0.00,"300,000.00","Super Mai Khola Cascade HPP , 3000 kW",076/77
95,14,"300,000.00","2,742,398.36","300,000.00","1,267,763.03","2,074,635.33","Super Mai Khola Cascade HPP , 3000 kW",077/78
95,15,"2,074,635.33","1,389,296.92","300,000.00","3,641,700.26","122,231.99","Super Mai Khola Cascade HPP , 3000 kW",078/79
95,16,"122,231.99","1,474,768.04","300,000.00","1,496,016.18","400,983.85","Super Mai Khola Cascade HPP , 3000 kW",079/80
95,17,"400,983.85","1,395,038.57","300,000.00","1,419,416.24","676,606.18","Super Mai Khola Cascade HPP , 3000 kW",080/81
95,18,"676,606.18","1,289,101.36","300,000.00","1,882,329.16","383,378.38","Super Mai Khola Cascade HPP , 3000 kW",081/82
95,19,0.00,"659,136.14",0.00,"1,042,514.52","-383,378.38","Super Mai Khola Cascade HPP , 3000 kW",082/83
95,20,,,,,,"Super Mai Khola Cascade HPP , 3000 kW",083/84
96,12,0.00,"8,026,587.17","2,160,000.00",0.00,"10,186,587.17","Lower Hewa , 22100 kW",076/77
96,14,"10,186,587.00","10,310,544.38","2,210,000.00","10,186,587.00","12,520,544.38","Lower Hewa , 22100 kW",077/78
96,15,"12,520,544.38","12,116,220.62","2,210,000.00","20,814,950.52","6,031,814.48","Lower Hewa , 22100 kW",078/79
96,16,"6,031,814.48","11,133,656.54","2,210,000.00","16,472,531.98","2,902,939.04","Lower Hewa , 22100 kW",079/80
96,17,"2,902,939.04","7,697,409.40","2,210,000.00","7,811,175.28","4,999,173.16","Lower Hewa , 22100 kW",080/81
96,18,"4,999,173.16","9,054,426.94","2,210,000.00","13,629,316.77","2,634,283.33","Lower Hewa , 22100 kW",081/82
96,19,0.00,"7,312,160.14",0.00,"9,946,443.48","-2,634,283.34","Lower Hewa , 22100 kW",082/83
96,20,,,,,,"Lower Hewa , 22100 kW",083/84
97,12,0.00,"1,882,462.44","700,000.00",0.00,"2,582,462.44","Upper Mardi , 7000 kW",076/77
97,14,"2,582,462.00","2,528,597.43","700,000.00","3,352,138.00","2,458,921.43","Upper Mardi , 7000 kW",077/78
97,15,"2,458,921.43","3,716,854.70","700,000.00","5,965,598.60","910,177.53","Upper Mardi , 7000 kW",078/79
97,16,"910,177.53","3,397,258.07","700,000.00","3,985,083.26","1,022,352.34","Upper Mardi , 7000 kW",079/80
97,17,"1,022,352.34","3,089,279.27","700,000.00","3,951,927.67","859,703.94","Upper Mardi , 7000 kW",080/81
97,18,"859,703.94","3,223,935.11","700,000.00","3,972,580.43","811,058.62","Upper Mardi , 7000 kW",081/82
97,19,0.00,"2,930,140.40",0.00,"4,179,231.39","-1,249,090.99","Upper Mardi , 7000 kW",082/83
97,20,,,,,,"Upper Mardi , 7000 kW",083/84
98,12,0.00,"2,815,684.95","990,000.00",0.00,"3,805,684.95","Iwa Khola	 , 9900 kW",076/77
98,14,"3,805,685.00","4,665,805.57","990,000.00","3,805,685.00","5,655,805.57","Iwa Khola	 , 9900 kW",077/78
98,15,"5,655,805.57","5,555,298.77","990,000.00","10,655,296.37","1,545,807.97","Iwa Khola	 , 9900 kW",078/79
98,16,"1,545,807.97","3,644,348.29","990,000.00","5,462,396.83","717,759.43","Iwa Khola	 , 9900 kW",079/80
98,17,"717,759.43","249,067.10","990,000.00","677,602.00","1,279,224.53","Iwa Khola	 , 9900 kW",080/81
98,18,"1,279,224.53","4,257,590.06","990,000.00","6,128,599.48","398,215.11","Iwa Khola	 , 9900 kW",081/82
98,19,0.00,"4,215,645.90",0.00,"6,111,498.88","-1,895,852.98","Iwa Khola	 , 9900 kW",082/83
98,20,,,,,,"Iwa Khola	 , 9900 kW",083/84
99,12,0.00,"28,269,245.00","6,000,000.00","34,329,239.00","-59,994.00","Upper Trishuli 3A , 60000 kW",076/77
99,14,"-59,994.00","34,083,504.58","6,000,000.00","40,384,951.69","-361,441.11","Upper Trishuli 3A , 60000 kW",077/78
99,15,"-361,441.11","46,738,315.45","6,000,000.00","47,411,951.34","4,964,923.00","Upper Trishuli 3A , 60000 kW",078/79
99,16,"4,964,923.00","47,222,450.94","6,000,000.00","58,555,706.92","-368,332.98","Upper Trishuli 3A , 60000 kW",079/80
99,17,"-368,332.98","46,177,368.78","6,000,000.00","170,208,796.94","-118,399,761.14","Upper Trishuli 3A , 60000 kW",080/81
99,18,"-118,399,761.10","35,266,438.58","6,000,000.00","43,842,219.91","-120,975,542.43","Upper Trishuli 3A , 60000 kW",081/82
99,19,0.00,"41,202,210.51",0.00,"47,202,210.51","-6,000,000.00","Upper Trishuli 3A , 60000 kW",082/83
99,20,,,,,,"Upper Trishuli 3A , 60000 kW",083/84
